,naics_2007_us_code,wage_offer_from_9089,case_status,wage_offer_unit_of_pay_9089,country_of_citzenship,employer_state,pw_level_9089
2022,23611.0,28184.0,-1,2.0,85,5,0
2023,511210.0,119038.0,1,2.0,57,20,3
2024,562111.0,110781.0,1,2.0,57,46,3
2025,611310.0,85000.0,1,2.0,116,36,0
2026,541512.0,55500.0,1,2.0,57,25,0
2027,51721.0,109658.0,1,2.0,57,15,3
2028,541618.0,78600.0,1,2.0,57,48,1
2029,611310.0,60000.0,1,2.0,36,37,0
2030,541511.0,68661.0,1,2.0,57,33,0
2031,541511.0,109000.0,1,2.0,57,33,3
2032,22111.0,82618.0,1,2.0,57,9,3
2033,541614.0,92581.0,1,2.0,85,16,2
2034,622110.0,128752.0,1,2.0,116,38,1
2035,541519.0,110000.0,1,2.0,57,4,2
2036,33441.0,79200.0,1,2.0,26,46,1
2037,541710.0,60000.0,1,2.0,138,46,1
2038,611310.0,50544.0,1,2.0,133,40,0
2039,541511.0,75732.8,1,2.0,57,33,1
2040,561621.0,108805.0,1,2.0,102,4,1
2041,5112.0,117312.0,1,2.0,57,33,3
2042,622110.0,40622.0,1,2.0,102,1,1
2043,722110.0,26541.0,1,2.0,118,4,3
2044,611310.0,80000.0,1,2.0,117,48,1
2045,54161.0,69868.0,1,2.0,57,40,1
2046,541519.0,101090.0,1,2.0,57,33,2
2047,524298.0,86000.0,1,2.0,57,20,1
2048,325188.0,50627.0,-1,2.0,85,45,3
2049,2211.0,94452.8,1,2.0,24,40,2
2050,541511.0,73819.2,1,2.0,57,10,1
2051,511130.0,62691.0,1,2.0,138,4,2
2052,334220.0,48298.0,1,2.0,26,46,0
2053,54151.0,125000.0,1,2.0,57,4,2
2054,334413.0,131300.0,1,2.0,57,4,3
2055,813410.0,38938.0,1,2.0,54,36,0
2056,622110.0,55183.0,-1,2.0,57,40,0
2057,424210.0,90000.0,1,2.0,57,40,3
2058,334.0,81000.0,1,2.0,97,4,1
2059,561320.0,97074.0,1,2.0,102,20,3
2060,334413.0,128773.0,1,2.0,57,4,3
2061,541511.0,93000.0,1,2.0,57,51,1
2062,524210.0,54475.0,1,2.0,81,46,1
2063,511210.0,115000.0,1,2.0,57,4,1
2064,541612.0,59363.0,-1,2.0,57,31,0
2065,315239.0,33821.0,-1,2.0,116,4,0
2066,331492.0,152505.6,1,2.0,57,40,3
2067,622110.0,71000.0,1,2.0,62,36,3
2068,722110.0,14.73,-1,1.0,85,47,2
2069,488510.0,25501.0,-1,2.0,102,4,0
2070,334517.0,120000.0,-1,2.0,24,46,3
2071,32614.0,135000.0,1,2.0,57,40,2
2072,814110.0,23754.0,1,2.0,102,4,2
2073,541511.0,96886.0,1,2.0,57,21,2
2074,622110.0,200000.0,1,2.0,57,2,0
2075,541511.0,84000.0,-1,2.0,57,33,1
2076,541511.0,76835.0,1,2.0,126,4,1
2077,541512.0,143000.0,1,2.0,57,4,3
2078,541519.0,102420.0,1,2.0,57,4,1
2079,488510.0,96200.0,-1,2.0,57,39,2
2080,51721.0,102006.0,1,2.0,57,51,3
2081,3336.0,70554.0,1,2.0,57,16,1
2082,541310.0,91458.0,1,2.0,102,36,3
2083,5111.0,48568.0,1,2.0,26,4,1
2084,722110.0,57200.0,1,2.0,129,20,3
2085,541690.0,141960.0,1,2.0,57,4,3
2086,541620.0,68744.0,1,2.0,57,3,1
2087,524298.0,125000.0,1,2.0,57,20,2
2088,336111.0,90900.0,1,2.0,57,23,2
2089,541690.0,96000.0,-1,2.0,106,4,2
2090,238190.0,26.68,1,1.0,61,36,0
2091,325120.0,80000.0,1,2.0,57,33,0
2092,54151.0,90917.0,1,2.0,57,31,3
2093,541512.0,156100.0,1,2.0,42,4,0
2094,6113.0,96000.0,1,2.0,24,20,0
2095,516110.0,75462.0,1,2.0,102,36,1
2096,541511.0,103854.0,1,2.0,57,20,2
2097,541511.0,79000.0,1,2.0,57,46,1
2098,424490.0,91062.0,1,2.0,10,36,0
2099,54121.0,81640.0,1,2.0,58,4,2
2100,523110.0,125000.0,1,2.0,57,36,3
2101,611710.0,39042.0,1,2.0,116,48,0
2102,454111.0,95701.0,1,2.0,57,51,2
2103,515120.0,55827.0,1,2.0,57,4,0
2104,621111.0,180000.0,1,2.0,46,9,0
2105,531390.0,95001.0,1,2.0,102,4,0
2106,323110.0,85072.0,1,2.0,57,21,0
2107,711219.0,8.52,-1,1.0,49,4,0
2108,541511.0,74235.2,1,2.0,57,33,1
2109,5415.0,90000.0,1,2.0,57,4,1
2110,611110.0,38438.0,1,2.0,102,11,1
2111,541511.0,120000.0,1,2.0,7,48,3
2112,54149.0,90022.0,1,2.0,85,3,3
2113,236116.0,24.18,1,1.0,103,36,2
2114,622110.0,166400.0,1,2.0,19,32,0
2115,522190.0,105040.0,1,2.0,57,4,3
2116,541330.0,97614.0,-1,2.0,27,10,3
2117,523120.0,120000.0,1,2.0,57,36,3
2118,541511.0,69000.0,1,2.0,57,36,0
2119,312111.0,98884.0,1,2.0,57,10,3
2120,524114.0,74000.0,1,2.0,57,18,1
2121,334210.0,100109.0,-1,2.0,26,15,2
2122,541710.0,87000.0,1,2.0,26,20,2
2123,51721.0,101608.0,1,2.0,93,51,3
2124,621111.0,200000.0,1,2.0,45,51,0
2125,54171.0,60425.0,1,2.0,57,33,0
2126,622110.0,41954.0,-1,2.0,102,22,0
2127,3342.0,106080.0,1,2.0,57,5,3
2128,424420.0,137700.0,1,2.0,116,39,3
2129,423740.0,106267.0,-1,2.0,142,9,2
2130,524210.0,57500.0,1,2.0,138,36,0
2131,611310.0,61800.0,1,2.0,24,29,0
2132,51121.0,104034.0,1,2.0,24,51,0
2133,541511.0,181521.6,1,2.0,57,4,3
2134,334220.0,80336.0,1,2.0,24,4,1
2135,541710.0,78960.0,1,2.0,57,21,1
2136,519190.0,90000.0,1,2.0,106,36,1
2137,541511.0,90667.0,1,2.0,57,20,0
2138,423690.0,145704.0,1,2.0,116,46,3
2139,54151.0,84198.0,1,2.0,126,4,1
2140,511210.0,90000.0,1,2.0,116,4,0
2141,52232.0,103000.0,1,2.0,57,4,3
2142,423990.0,116438.0,1,2.0,116,4,2
2143,541511.0,68474.0,1,2.0,57,46,0
2144,541611.0,76000.0,1,2.0,57,37,1
2145,518112.0,120006.0,1,2.0,118,4,1
2146,541511.0,85862.0,1,2.0,57,9,3
2147,51121.0,90000.0,1,2.0,72,51,0
2148,311513.0,68160.0,1,2.0,26,5,2
2149,541511.0,95784.0,1,2.0,57,33,3
2150,722110.0,21.88,-1,1.0,103,36,1
2151,424990.0,53000.0,-1,2.0,57,4,0
2152,541519.0,85592.0,1,2.0,97,29,2
2153,541519.0,124176.0,1,2.0,57,4,3
2154,424920.0,104000.0,1,2.0,45,36,1
2155,541940.0,100000.0,1,2.0,57,33,0
2156,722110.0,9.96,-1,1.0,102,4,1
2157,524113.0,157500.0,1,2.0,3,36,0
2158,7221.0,9.2,1,1.0,102,11,3
2159,213111.0,125715.2,1,2.0,57,46,3
2160,611310.0,48830.0,1,2.0,106,23,0
2161,621111.0,275000.0,1,2.0,24,4,2
2162,54171.0,101700.0,1,2.0,85,25,3
2163,541519.0,89794.0,1,2.0,57,23,3
2164,541211.0,124925.0,1,2.0,57,33,3
2165,541511.0,114566.0,1,2.0,57,21,3
2166,541614.0,97386.0,1,2.0,116,4,3
2167,334418.0,95000.0,1,2.0,85,9,1
2168,541512.0,105500.0,1,2.0,57,33,3
2169,33911.0,121816.0,1,2.0,57,4,3
2170,54151.0,96000.0,1,2.0,57,4,0
2171,541512.0,85363.0,1,2.0,27,15,3
2172,2211.0,71718.0,1,2.0,89,19,1
2173,5415.0,72800.0,1,2.0,57,33,0
2174,334210.0,98530.0,1,2.0,57,4,1
2175,622110.0,366100.0,1,2.0,24,30,0
2176,424720.0,14.86,-1,1.0,85,36,1
2177,54161.0,72800.0,1,2.0,57,40,0
2178,541490.0,56950.4,1,2.0,24,36,0
2179,54161.0,85000.0,1,2.0,57,40,1
2180,541511.0,80288.0,1,2.0,57,21,1
2181,541330.0,65437.0,1,2.0,26,13,2
2182,61111.0,37476.0,1,2.0,102,27,0
2183,315211.0,22131.0,-1,2.0,35,33,2
2184,541511.0,98322.0,1,2.0,24,10,3
2185,511210.0,88650.0,1,2.0,57,5,1
2186,334111.0,115000.0,1,2.0,57,4,3
2187,541490.0,61693.0,1,2.0,116,36,1
2188,31199.0,72500.0,1,2.0,85,4,2
2189,523920.0,142000.0,1,2.0,57,15,1
2190,541330.0,74547.0,1,2.0,116,4,1
2191,541511.0,106000.0,-1,2.0,57,33,1
2192,541611.0,128856.0,1,2.0,57,36,3
2193,325412.0,76897.6,1,2.0,81,32,1
2194,521110.0,96000.0,1,2.0,57,8,1
2195,523920.0,120000.0,1,2.0,81,15,1
2196,561720.0,16474.0,-1,2.0,26,43,0
2197,541511.0,65000.0,1,2.0,57,23,0
2198,541511.0,111600.0,1,2.0,57,20,3
2199,446110.0,62088.0,-1,2.0,102,11,0
2200,541511.0,106000.0,1,2.0,57,20,3
2201,5415.0,79958.0,1,2.0,57,39,2
2202,611310.0,57116.8,1,2.0,24,14,1
2203,238320.0,47154.0,-1,2.0,85,4,3
2204,541519.0,98883.2,1,2.0,57,10,3
2205,62111.0,190000.0,1,2.0,46,52,0
2206,531311.0,58385.0,-1,2.0,26,46,1
2207,541512.0,87131.0,1,2.0,57,20,1
2208,541511.0,98500.0,1,2.0,57,48,1
2209,522110.0,91550.0,1,2.0,19,20,3
2210,541611.0,147000.0,1,2.0,45,36,1
2211,541511.0,90106.0,1,2.0,57,24,2
2212,51121.0,82701.0,1,2.0,24,51,1
2213,621111.0,120474.0,1,2.0,57,3,0
2214,515120.0,78874.0,1,2.0,57,4,0
2215,532490.0,77500.0,-1,2.0,57,46,2
2216,62111.0,133000.0,1,2.0,57,3,0
2217,532299.0,80000.0,-1,2.0,57,15,3
2218,517212.0,142189.0,-1,2.0,116,40,3
2219,519120.0,90124.0,1,2.0,19,53,1
2220,517212.0,101005.0,1,2.0,57,51,2
2221,541511.0,69888.0,1,2.0,57,33,1
2222,311230.0,92004.0,1,2.0,26,24,0
2223,541511.0,82514.0,1,2.0,57,48,1
2224,611310.0,170000.0,1,2.0,23,31,0
2225,541211.0,120370.0,1,2.0,57,33,3
2226,541511.0,99840.0,-1,2.0,57,4,1
2227,814110.0,32594.0,1,2.0,18,6,3
2228,237310.0,82534.0,-1,2.0,85,36,2
2229,522110.0,87000.0,1,2.0,116,36,1
2230,424920.0,144000.0,1,2.0,57,36,3
2231,541512.0,100194.0,1,2.0,57,21,3
2232,511130.0,41850.0,1,2.0,45,36,0
2233,236118.0,67059.0,1,2.0,27,9,0
2234,531390.0,64002.0,-1,2.0,51,36,3
2235,541380.0,101088.0,1,2.0,57,33,2
2236,541511.0,85571.2,1,2.0,57,4,1
2237,541620.0,76191.0,1,2.0,57,36,1
2238,5415.0,72654.0,1,2.0,57,13,3
2239,541511.0,72675.0,-1,2.0,57,33,1
2240,541519.0,101090.0,1,2.0,57,33,2
2241,622110.0,120000.0,1,2.0,3,20,1
2242,334611.0,100000.0,1,2.0,24,51,3
2243,325411.0,148200.0,1,2.0,57,36,2
2244,334220.0,128773.0,1,2.0,123,25,3
2245,541512.0,72675.0,-1,2.0,57,33,1
2246,5417.0,74360.0,1,2.0,57,46,2
2247,3363.0,77163.83,1,2.0,57,23,1
2248,623110.0,88109.0,1,2.0,102,15,2
2249,423450.0,117541.0,1,2.0,142,9,2
2250,541511.0,79206.0,1,2.0,57,8,1
2251,333319.0,72612.8,1,2.0,126,23,1
2252,611110.0,46428.0,-1,2.0,27,46,0
2253,541330.0,63752.0,1,2.0,54,4,0
2254,621498.0,140000.0,1,2.0,57,15,0
2255,51121.0,123000.0,1,2.0,106,51,1
2256,72111.0,137000.0,-1,2.0,27,9,3
2257,51121.0,85000.0,1,2.0,26,51,1
2258,541330.0,87173.0,1,2.0,57,35,3
2259,523110.0,200000.0,1,2.0,133,36,2
2260,541511.0,99000.0,1,2.0,57,4,0
2261,33441.0,84000.0,1,2.0,57,46,1
2262,5416.0,125000.0,1,2.0,24,4,3
2263,541511.0,82514.0,-1,2.0,57,48,1
2264,541511.0,100672.0,1,2.0,27,46,3
2265,541519.0,102000.0,1,2.0,26,36,2
2266,813211.0,15.32,-1,1.0,85,4,1
2267,611110.0,52250.0,1,2.0,85,46,1
2268,611310.0,145000.0,1,2.0,59,4,0
2269,622110.0,80000.0,1,2.0,57,20,2
2270,611310.0,140000.0,1,2.0,57,20,0
2271,339999.0,104083.0,1,2.0,57,36,3
2272,523110.0,196000.0,1,2.0,138,36,3
2273,334119.0,110555.0,1,2.0,24,4,2
2274,53131.0,14.86,-1,1.0,85,36,1
2275,541511.0,76565.0,1,2.0,57,33,0
2276,541519.0,101005.0,1,2.0,105,48,3
2277,51121.0,87290.0,1,2.0,57,51,0
2278,541519.0,105000.0,1,2.0,57,46,3
2279,519190.0,90000.0,1,2.0,129,36,1
2280,611310.0,175000.0,1,2.0,97,3,1
2281,32541.0,101566.0,1,2.0,116,4,1
2282,446110.0,62.0,1,1.0,115,42,0
2283,562211.0,37024.0,-1,2.0,103,36,0
2284,541310.0,78728.0,-1,2.0,126,51,2
2285,334220.0,92331.0,1,2.0,57,4,1
2286,524114.0,100000.0,1,2.0,57,6,3
2287,541511.0,104728.0,1,2.0,57,46,3
2288,3363.0,80787.0,-1,2.0,42,16,2
2289,541513.0,117312.0,1,2.0,57,36,3
2290,541940.0,40477.0,1,2.0,106,29,0
2291,334220.0,80336.0,1,2.0,24,4,1
2292,3359.0,110000.0,1,2.0,106,4,0
2293,541612.0,59363.0,-1,2.0,57,31,0
2294,541511.0,109657.6,1,2.0,57,48,2
2295,611310.0,84000.0,1,2.0,105,4,0
2296,23611.0,25792.0,1,2.0,85,4,2
2297,721214.0,43000.0,-1,2.0,85,40,1
2298,541511.0,81827.0,-1,2.0,57,46,1
2299,523110.0,160000.0,1,2.0,91,33,3
2300,811198.0,33800.0,-1,2.0,85,4,3
2301,621340.0,89939.2,1,2.0,102,4,1
2302,3312.0,90000.0,-1,2.0,57,15,0
2303,541511.0,181521.6,1,2.0,57,4,3
2304,541910.0,67980.0,1,2.0,126,20,0
2305,541330.0,87651.0,1,2.0,57,46,1
2306,3344.0,92331.0,1,2.0,126,4,1
2307,611310.0,51000.0,1,2.0,117,15,0
2308,561730.0,52936.0,1,2.0,61,36,0
2309,54182.0,50066.0,-1,2.0,116,4,1
2310,541511.0,91333.0,1,2.0,57,15,3
2311,311811.0,21.88,1,1.0,85,36,1
2312,541330.0,69867.0,1,2.0,57,10,1
2313,541511.0,71200.0,1,2.0,57,15,1
2314,61131.0,65846.0,1,2.0,57,1,0
2315,541519.0,111970.0,1,2.0,97,33,2
2316,541511.0,93600.0,1,2.0,57,15,2
2317,621340.0,59467.0,1,2.0,27,46,1
2318,6113.0,170000.0,1,2.0,138,4,0
2319,541511.0,84000.0,1,2.0,57,37,2
2320,334111.0,128773.0,1,2.0,26,4,3
2321,517212.0,115024.0,1,2.0,57,51,3
2322,454111.0,82701.0,1,2.0,57,51,1
2323,611310.0,150000.0,1,2.0,57,15,2
2324,334413.0,110000.0,1,2.0,57,4,2
2325,541511.0,78000.0,-1,2.0,57,15,1
2326,541330.0,82400.0,1,2.0,26,31,1
2327,541614.0,140000.0,-1,2.0,57,6,3
2328,541511.0,119870.0,1,2.0,61,20,3
2329,8123.0,54122.0,-1,2.0,97,46,0
2330,51121.0,134070.0,1,2.0,85,51,2
2331,3363.0,97365.0,1,2.0,116,46,3
2332,541910.0,100000.0,1,2.0,57,37,0
2333,541511.0,84885.0,1,2.0,57,36,1
2334,611310.0,67000.0,1,2.0,42,3,0
2335,332322.0,122750.0,1,2.0,97,46,1
2336,813920.0,81000.0,1,2.0,57,51,0
2337,541310.0,50086.4,1,2.0,18,36,0
2338,541511.0,79040.0,-1,2.0,57,46,0
2339,51121.0,112450.0,1,2.0,106,51,0
2340,541511.0,119100.0,1,2.0,57,20,3
2341,722213.0,24253.0,-1,2.0,85,51,3
2342,541511.0,106500.0,1,2.0,57,10,3
2343,311615.0,16307.0,-1,2.0,116,10,0
2344,424420.0,107000.0,1,2.0,57,9,3
2345,454111.0,81786.0,1,2.0,142,51,1
2346,541511.0,66248.0,1,2.0,57,4,1
2347,333921.0,74173.0,1,2.0,26,45,2
2348,722110.0,56000.0,1,2.0,66,4,0
2349,454111.0,70700.0,1,2.0,57,51,0
2350,523930.0,150000.0,1,2.0,63,36,3
2351,622110.0,230000.0,-1,2.0,97,38,0
2352,523110.0,150000.0,1,2.0,26,33,2
2353,332111.0,132600.0,1,2.0,85,46,1
2354,622110.0,132500.0,1,2.0,142,8,1
2355,611310.0,46000.0,1,2.0,116,18,0
2356,541511.0,80000.0,1,2.0,57,8,1
2357,236220.0,14.0,-1,1.0,85,3,0
2358,541380.0,50985.0,-1,2.0,102,46,3
2359,541511.0,92830.0,-1,2.0,57,4,2
2360,334413.0,131020.0,1,2.0,57,4,3
2361,541330.0,85000.0,1,2.0,57,46,0
2362,541211.0,122450.0,1,2.0,57,33,3
2363,517110.0,66950.0,1,2.0,126,33,0
2364,541511.0,81900.0,1,2.0,57,46,1
2365,541511.0,71600.0,1,2.0,57,4,1
2366,6117.0,41040.0,1,2.0,57,10,0
2367,511210.0,123282.0,1,2.0,57,4,3
2368,523930.0,117312.0,1,2.0,57,36,3
2369,56141.0,143582.0,1,2.0,57,4,3
2370,541512.0,122000.0,1,2.0,57,4,3
2371,541512.0,62857.6,1,2.0,57,18,1
2372,54151.0,91333.0,1,2.0,57,15,3
2373,611310.0,43000.0,1,2.0,46,53,0
2374,541511.0,68200.0,-1,2.0,57,46,1
2375,5415.0,67704.0,-1,2.0,57,46,1
2376,541511.0,69326.0,-1,2.0,57,21,0
2377,541511.0,68661.0,1,2.0,57,33,0
2378,611310.0,95306.0,1,2.0,116,48,3
2379,541310.0,83970.0,1,2.0,63,20,2
2380,454112.0,126218.5,1,2.0,57,4,2
2381,326211.0,86000.0,1,2.0,24,9,3
2382,325998.0,93800.0,1,2.0,42,4,1
2383,541511.0,75000.0,1,2.0,57,6,1
2384,541511.0,94619.0,1,2.0,57,36,3
2385,52591.0,80000.0,1,2.0,81,36,0
2386,33641.0,210000.0,1,2.0,138,3,2
2387,334220.0,83907.0,1,2.0,57,4,1
2388,54151.0,58905.6,-1,2.0,139,29,0
2389,541330.0,64230.0,1,2.0,66,4,2
2390,541512.0,82514.0,1,2.0,57,48,1
2391,611310.0,42380.0,1,2.0,57,44,0
2392,611310.0,62000.0,1,2.0,106,10,0
2393,523930.0,130000.0,1,2.0,138,20,1
2394,622110.0,172120.0,1,2.0,105,6,0
2395,524114.0,81411.0,1,2.0,57,40,3
2396,541330.0,63877.0,1,2.0,65,25,1
2397,541512.0,93912.0,1,2.0,57,15,3
2398,541512.0,142500.0,1,2.0,62,4,1
2399,621111.0,120000.0,1,2.0,63,21,0
2400,531390.0,82244.0,1,2.0,62,36,0
2401,524114.0,70325.0,1,2.0,57,45,3
2402,52399.0,204984.0,1,2.0,126,36,3
2403,541511.0,84302.4,1,2.0,97,51,1
2404,541511.0,100000.0,1,2.0,57,4,1
2405,325411.0,45000.0,1,2.0,57,16,0
2406,333220.0,94224.0,1,2.0,66,37,1
2407,541511.0,68619.0,1,2.0,57,23,1
2408,311611.0,42598.0,-1,2.0,16,33,3
2409,522110.0,108150.0,1,2.0,24,36,1
2410,236116.0,33571.0,1,2.0,103,36,2
2411,541511.0,80000.0,-1,2.0,57,36,1
2412,518112.0,90500.0,1,2.0,116,4,1
2413,621610.0,81307.0,1,2.0,102,15,1
2414,541511.0,86986.0,1,2.0,57,4,3
2415,333132.0,80101.0,1,2.0,85,46,3
2416,541512.0,96000.0,1,2.0,102,4,2
2417,541519.0,98405.0,1,2.0,57,48,2
2418,519190.0,90000.0,1,2.0,57,36,1
2419,541512.0,95264.0,1,2.0,57,15,3
2420,722110.0,34237.0,-1,2.0,85,36,3
2421,541511.0,81557.0,1,2.0,57,46,1
2422,211111.0,102485.0,1,2.0,142,46,1
2423,522320.0,66622.0,1,2.0,57,7,0
2424,54151.0,98197.0,1,2.0,57,36,3
2425,813110.0,46446.0,-1,2.0,116,4,0
2426,62111.0,44179.0,1,2.0,126,4,0
2427,511210.0,92140.0,1,2.0,57,4,1
2428,424320.0,42000.0,-1,2.0,57,43,0
2429,236220.0,60819.0,1,2.0,103,36,2
2430,334220.0,91115.0,1,2.0,57,4,1
2431,523910.0,72488.0,1,2.0,66,36,3
2432,5415.0,62546.0,1,2.0,57,33,0
2433,524114.0,86237.0,1,2.0,57,4,3
2434,335312.0,111072.0,1,2.0,57,36,1
2435,445120.0,90709.0,-1,2.0,97,46,3
2436,622110.0,90000.0,1,2.0,44,37,1
2437,519190.0,90000.0,1,2.0,47,36,1
2438,523110.0,60028.8,1,2.0,142,9,0
2439,33441.0,107245.0,1,2.0,66,46,3
2440,541511.0,75026.0,1,2.0,57,4,1
2441,6113.0,80000.0,1,2.0,26,24,2
2442,541511.0,77522.0,1,2.0,57,48,1
2443,31191.0,84198.0,1,2.0,57,36,2
2444,541511.0,95805.0,1,2.0,67,4,3
2445,236220.0,22.0,-1,1.0,85,3,3
2446,54151.0,92000.0,1,2.0,57,10,2
2447,483111.0,62774.0,1,2.0,57,3,2
2448,525990.0,46946.0,1,2.0,141,10,0
2449,624229.0,47528.0,-1,2.0,126,46,0
2450,541330.0,85571.2,1,2.0,26,4,1
2451,541512.0,95326.0,1,2.0,57,37,3
2452,525990.0,150000.0,1,2.0,18,36,3
2453,524130.0,131250.0,1,2.0,27,36,3
2454,517212.0,93912.0,1,2.0,57,51,3
2455,5415.0,74360.0,1,2.0,57,25,2
2456,541511.0,85000.0,-1,2.0,57,36,1
2457,541511.0,107000.0,1,2.0,115,48,2
2458,541511.0,106000.0,1,2.0,57,33,3
2459,561320.0,54.25,1,1.0,57,23,1
2460,541511.0,118040.0,1,2.0,57,20,3
2461,334510.0,62000.0,1,2.0,89,52,0
2462,3336.0,62000.0,1,2.0,57,16,1
2463,516110.0,107640.0,1,2.0,138,51,3
2464,621340.0,34.37,1,1.0,102,46,0
2465,541360.0,91187.0,1,2.0,57,46,2
2466,541511.0,106434.0,-1,2.0,57,4,2
2467,519190.0,65300.0,1,2.0,66,36,0
2468,541511.0,74797.0,1,2.0,57,4,1
2469,334413.0,87693.0,1,2.0,57,14,3
2470,54151.0,93550.0,1,2.0,57,4,3
2471,541511.0,71500.0,-1,2.0,97,23,1
2472,541512.0,37357.0,1,2.0,126,4,0
2473,334210.0,70000.0,-1,2.0,57,15,0
2474,541511.0,101005.0,1,2.0,93,7,3
2475,541618.0,85728.0,1,2.0,110,15,3
2476,334413.0,78811.0,1,2.0,112,3,1
2477,8123.0,49733.0,-1,2.0,116,51,1
2478,519190.0,90000.0,1,2.0,57,36,1
2479,611310.0,55620.0,1,2.0,18,10,1
2480,333120.0,80964.0,1,2.0,57,15,3
2481,541690.0,135200.0,1,2.0,57,40,3
2482,611310.0,87285.0,1,2.0,26,36,0
2483,483111.0,63000.0,1,2.0,102,4,0
2484,541611.0,42.46,1,1.0,34,46,1
2485,541511.0,85000.0,-1,2.0,57,33,1
2486,54151.0,64272.0,1,2.0,62,29,0
2487,814110.0,24024.0,-1,2.0,34,9,2
2488,621491.0,178256.04,1,2.0,57,24,3
2489,541710.0,68619.0,1,2.0,54,23,1
2490,541511.0,79000.0,1,2.0,57,10,1
2491,5415.0,104000.0,1,2.0,57,33,0
2492,541512.0,63000.0,1,2.0,57,21,0
2493,33411.0,88301.25,1,2.0,26,4,1
2494,522110.0,85821.0,1,2.0,18,33,3
2495,541511.0,83512.0,1,2.0,57,4,1
2496,541310.0,70000.0,1,2.0,45,36,1
2497,333120.0,92268.0,1,2.0,26,15,3
2498,1114.0,49046.0,-1,2.0,102,9,1
2499,541611.0,90000.0,1,2.0,57,25,3
2500,236220.0,14.0,-1,1.0,85,3,0
2501,541511.0,115876.8,1,2.0,57,4,3
2502,541330.0,94578.0,1,2.0,57,15,1
2503,51121.0,140000.0,1,2.0,85,51,3
2504,611310.0,230022.0,1,2.0,47,4,0
2505,541330.0,69659.2,1,2.0,122,23,1
2506,54151.0,79102.0,1,2.0,57,40,1
2507,611310.0,69012.0,1,2.0,57,46,0
2508,511210.0,100838.0,1,2.0,142,46,1
2509,454111.0,82701.0,1,2.0,57,51,1
2510,52.0,74000.0,1,2.0,116,23,2
2511,324110.0,102000.0,1,2.0,57,46,3
2512,541511.0,51400.0,-1,2.0,57,33,2
2513,5416.0,71500.0,1,2.0,57,37,1
2514,722110.0,29765.0,1,2.0,18,36,3
2515,33441.0,55661.0,1,2.0,126,4,1
2516,54151.0,123500.0,1,2.0,57,4,3
2517,621610.0,65603.0,1,2.0,24,15,1
2518,541512.0,114296.0,1,2.0,24,48,3
2519,5415.0,88442.0,1,2.0,106,5,3
2520,722110.0,15.0,-1,1.0,35,33,3
2521,52232.0,89000.0,1,2.0,57,45,0
2522,454111.0,81328.0,1,2.0,57,51,1
2523,315299.0,101235.0,1,2.0,57,23,3
2524,54151.0,125000.0,1,2.0,57,23,1
2525,5416.0,30.0,1,1.0,57,9,1
2526,622110.0,35.53,1,1.0,57,36,0
2527,541330.0,54038.0,1,2.0,57,15,1
2528,523110.0,80205.0,1,2.0,57,36,1
2529,541511.0,61214.0,1,2.0,57,33,0
2530,622110.0,275000.0,1,2.0,97,44,1
2531,541511.0,105706.0,1,2.0,57,4,1
2532,623312.0,11.89,1,1.0,102,4,3
2533,446120.0,49358.0,1,2.0,116,10,1
2534,517910.0,114816.0,1,2.0,57,9,3
2535,621399.0,83200.0,-1,2.0,26,36,0
2536,334112.0,75629.0,1,2.0,57,4,1
2537,561730.0,21424.0,1,2.0,35,36,0
2538,541611.0,102128.0,1,2.0,57,36,3
2539,334413.0,120000.0,1,2.0,59,4,2
2540,33592.0,58552.0,-1,2.0,102,4,3
2541,611710.0,52.0,-1,1.0,18,4,3
2542,523110.0,110000.0,1,2.0,57,36,1
2543,325411.0,126355.71,1,2.0,57,36,3
2544,5415.0,124894.0,1,2.0,36,39,3
2545,541519.0,90480.0,1,2.0,57,4,1
2546,541890.0,142499.0,1,2.0,57,4,1
2547,541614.0,87422.0,1,2.0,57,40,3
2548,541710.0,19.48,1,1.0,85,29,1
2549,541511.0,72675.0,1,2.0,57,33,1
2550,54161.0,90481.0,1,2.0,57,40,1
2551,611110.0,41060.0,1,2.0,133,46,0
2552,423430.0,98571.0,1,2.0,42,4,2
2553,325320.0,80829.0,-1,2.0,126,40,2
2554,541512.0,82514.0,-1,2.0,57,25,1
2555,335311.0,85738.0,-1,2.0,112,29,1
2556,423690.0,127046.0,1,2.0,24,46,3
2557,541519.0,117312.0,1,2.0,57,9,3
2558,541330.0,71282.0,1,2.0,89,4,1
2559,541511.0,93600.0,1,2.0,57,15,2
2560,611310.0,52000.0,1,2.0,138,45,0
2561,5619.0,81578.0,1,2.0,126,4,1
2562,541519.0,101100.0,-1,2.0,57,33,2
2563,33111.0,79000.0,1,2.0,57,23,1
2564,621111.0,280000.0,-1,2.0,57,13,0
2565,611310.0,61298.0,1,2.0,69,40,0
2566,517110.0,61500.0,1,2.0,34,33,0
2567,523920.0,117312.0,1,2.0,57,33,3
2568,541511.0,93558.0,-1,2.0,57,46,3
2569,621111.0,103688.0,1,2.0,66,3,0
2570,611310.0,57000.0,1,2.0,26,1,0
2571,541511.0,82722.0,1,2.0,57,40,2
2572,334413.0,66643.0,1,2.0,57,14,0
2573,488510.0,72056.0,1,2.0,57,39,0
2574,51721.0,77272.0,1,2.0,102,51,1
2575,524114.0,95992.0,1,2.0,57,20,2
