,naics_2007_us_code,wage_offer_from_9089,case_status,wage_offer_unit_of_pay_9089,country_of_citzenship,employer_state,pw_level_9089
2620,51121.0,117000.0,-1,2.0,57,51,2
2621,334419.0,105352.0,1,2.0,57,36,3
2622,622110.0,68764.0,1,2.0,24,46,0
2623,311930.0,17555.0,-1,2.0,18,33,0
2624,4243.0,57054.0,1,2.0,116,33,0
2625,621210.0,42723.2,1,2.0,116,6,0
2626,453998.0,33821.0,1,2.0,116,4,0
2627,541511.0,65478.0,-1,2.0,57,37,1
2628,541519.0,40000.0,-1,2.0,57,21,0
2629,611310.0,67500.0,1,2.0,139,22,0
2630,72221.0,68349.0,1,2.0,102,4,1
2631,423940.0,41454.0,1,2.0,35,36,2
2632,523.0,200000.0,1,2.0,24,36,3
2633,541611.0,104562.0,1,2.0,45,36,3
2634,561450.0,115000.0,1,2.0,42,36,1
2635,541512.0,81000.0,1,2.0,57,37,2
2636,722211.0,42661.0,1,2.0,138,48,2
2637,541512.0,95181.0,1,2.0,57,46,2
2638,541511.0,84074.0,1,2.0,57,3,2
2639,3254.0,194801.0,1,2.0,25,16,0
2640,621111.0,160000.0,1,2.0,57,4,0
2641,51721.0,75000.0,1,2.0,57,16,2
2642,621111.0,200000.0,-1,2.0,133,15,0
2643,623110.0,52000.0,1,2.0,102,36,0
2644,541512.0,85363.0,1,2.0,27,15,3
2645,541511.0,84000.0,1,2.0,57,46,2
2646,446110.0,56.12,1,1.0,116,42,0
2647,611310.0,50000.0,1,2.0,117,10,0
2648,541511.0,79300.0,1,2.0,57,4,1
2649,541710.0,47632.0,1,2.0,57,20,0
2650,541380.0,97900.0,1,2.0,57,23,3
2651,541330.0,105532.0,1,2.0,102,46,3
2652,622110.0,152379.0,1,2.0,57,40,1
2653,33911.0,66700.0,1,2.0,29,9,0
2654,4411.0,93059.0,1,2.0,101,9,0
2655,541511.0,83844.8,1,2.0,57,36,1
2656,334220.0,98571.0,1,2.0,85,4,2
2657,541511.0,93600.0,1,2.0,57,15,2
2658,621340.0,63773.0,1,2.0,102,25,1
2659,334413.0,72446.0,1,2.0,57,14,1
2660,522320.0,105456.0,1,2.0,57,5,3
2661,531210.0,24565.0,1,2.0,85,4,0
2662,541511.0,70000.0,-1,2.0,57,10,1
2663,541519.0,79000.0,1,2.0,57,46,1
2664,611310.0,72000.0,1,2.0,117,7,0
2665,611110.0,72140.0,1,2.0,133,37,0
2666,332811.0,66000.0,1,2.0,57,52,1
2667,31181.0,15517.0,-1,2.0,37,48,0
2668,541940.0,48402.0,1,2.0,57,9,0
2669,518210.0,101774.0,1,2.0,57,33,1
2670,541511.0,75462.0,1,2.0,57,20,1
2671,51121.0,95160.0,1,2.0,24,51,0
2672,811213.0,47715.0,1,2.0,102,46,0
2673,541511.0,79539.0,1,2.0,57,29,1
2674,622110.0,230000.0,-1,2.0,97,38,0
2675,541511.0,115000.0,1,2.0,57,46,2
2676,325411.0,73000.0,1,2.0,57,36,0
2677,551112.0,135000.0,1,2.0,57,15,3
2678,512220.0,100000.0,1,2.0,24,36,1
2679,541110.0,55078.0,1,2.0,66,18,1
2680,541511.0,139797.0,-1,2.0,57,46,3
2681,72211.0,31075.0,-1,2.0,58,48,0
2682,524113.0,96000.0,1,2.0,26,20,2
2683,236220.0,14.0,-1,1.0,85,3,0
2684,54161.0,93435.0,1,2.0,26,40,2
2685,325110.0,66000.0,1,2.0,57,46,0
2686,311615.0,16307.0,1,2.0,26,10,0
2687,541512.0,88005.0,1,2.0,85,46,3
2688,541511.0,81307.0,1,2.0,57,20,0
2689,541512.0,98000.0,-1,2.0,26,48,2
2690,541511.0,100402.0,-1,2.0,57,40,2
2691,334413.0,121326.0,1,2.0,116,4,1
2692,335929.0,57298.5,1,2.0,118,16,0
2693,541330.0,100000.0,1,2.0,57,21,3
2694,611310.0,53630.0,1,2.0,101,39,0
2695,541618.0,66700.0,-1,2.0,57,48,0
2696,5251.0,93912.0,1,2.0,57,36,3
2697,621111.0,160000.0,1,2.0,24,4,0
2698,541511.0,76170.0,1,2.0,57,36,1
2699,541512.0,77834.0,-1,2.0,57,10,1
2700,541511.0,65645.0,1,2.0,57,52,1
2701,541612.0,91499.2,1,2.0,57,36,1
2702,23621.0,43784.0,-1,2.0,103,36,0
2703,541512.0,115000.0,1,2.0,57,4,3
2704,54133.0,85000.0,1,2.0,57,23,1
2705,541330.0,68200.0,1,2.0,89,52,0
2706,522210.0,86029.0,1,2.0,57,36,3
2707,52312.0,135000.0,1,2.0,54,6,1
2708,488510.0,109033.6,1,2.0,85,9,1
2709,722110.0,62525.0,-1,2.0,110,36,2
2710,541511.0,82514.0,1,2.0,57,48,1
2711,541512.0,79000.0,1,2.0,57,25,1
2712,541511.0,116397.0,1,2.0,57,48,2
2713,541512.0,73000.0,1,2.0,26,52,1
2714,541511.0,105000.0,1,2.0,57,4,3
2715,334220.0,102399.0,1,2.0,57,46,2
2716,423430.0,68910.0,1,2.0,57,3,1
2717,541511.0,68474.0,1,2.0,57,46,0
2718,23.0,20.82,-1,1.0,116,48,2
2719,238210.0,81910.0,1,2.0,116,1,1
2720,541512.0,101888.0,1,2.0,57,4,1
2721,531120.0,53248.0,1,2.0,69,4,0
2722,541360.0,84968.0,1,2.0,36,46,3
2723,541512.0,91350.0,1,2.0,57,15,3
2724,541511.0,66622.0,1,2.0,57,48,0
2725,551112.0,130000.0,1,2.0,18,15,1
2726,541512.0,89024.0,1,2.0,57,33,2
2727,541511.0,63024.0,1,2.0,57,10,1
2728,621340.0,75338.0,1,2.0,102,2,1
2729,541611.0,156500.0,1,2.0,138,36,2
2730,611310.0,133500.0,1,2.0,38,16,0
2731,334419.0,118643.0,-1,2.0,57,20,2
2732,541511.0,70616.0,1,2.0,57,9,1
2733,541330.0,60840.0,1,2.0,57,15,1
2734,519190.0,90000.0,1,2.0,57,36,1
2735,722110.0,31886.0,1,2.0,25,20,3
2736,541810.0,64000.0,1,2.0,45,20,3
2737,541511.0,103709.0,1,2.0,57,33,3
2738,3254.0,91008.0,1,2.0,26,16,1
2739,541511.0,72000.0,1,2.0,57,10,1
2740,48412.0,77667.2,1,2.0,116,4,3
2741,517212.0,93912.0,1,2.0,57,51,3
2742,23611.0,46696.0,-1,2.0,103,36,1
2743,334220.0,82430.0,1,2.0,57,5,1
2744,541511.0,83000.0,1,2.0,136,51,1
2745,541511.0,64000.0,-1,2.0,57,15,1
2746,541320.0,43118.0,1,2.0,75,40,0
2747,33441.0,65000.0,1,2.0,54,15,0
2748,42433.0,117021.0,-1,2.0,116,4,3
2749,23.0,11.0,-1,1.0,116,21,0
2750,336413.0,56118.0,1,2.0,57,9,1
2751,541511.0,53914.0,1,2.0,57,8,1
2752,541511.0,63170.0,1,2.0,57,40,1
2753,561510.0,160000.0,1,2.0,57,36,3
2754,424330.0,74000.0,1,2.0,57,33,3
2755,541511.0,68619.0,1,2.0,57,23,1
2756,541511.0,114296.0,1,2.0,57,48,3
2757,541330.0,105500.0,1,2.0,105,4,3
2758,611310.0,92700.0,-1,2.0,133,25,0
2759,923110.0,40641.0,-1,2.0,57,9,0
2760,111421.0,21570.0,1,2.0,85,33,2
2761,541330.0,63877.0,1,2.0,65,25,1
2762,814110.0,28600.0,-1,2.0,37,33,0
2763,523110.0,110000.0,1,2.0,57,36,3
2764,523930.0,103900.0,1,2.0,116,4,1
2765,7221.0,14.44,1,1.0,85,15,0
2766,425110.0,85500.0,1,2.0,85,4,0
2767,611310.0,162750.0,1,2.0,6,36,0
2768,453998.0,70408.0,1,2.0,116,33,3
2769,611310.0,61568.0,1,2.0,57,46,0
2770,541511.0,75700.0,1,2.0,57,4,1
2771,325110.0,75000.0,1,2.0,126,46,0
2772,611310.0,63057.38,1,2.0,48,20,0
2773,541511.0,106000.0,-1,2.0,57,33,1
2774,54151.0,143582.0,1,2.0,57,4,3
2775,61131.0,101280.0,1,2.0,138,36,1
2776,541840.0,94395.0,1,2.0,57,4,1
2777,621111.0,150000.0,1,2.0,46,37,0
2778,5417.0,92331.0,1,2.0,57,4,1
2779,561910.0,38272.0,-1,2.0,126,4,0
2780,541511.0,81900.0,1,2.0,57,46,1
2781,541512.0,68952.0,1,2.0,57,39,1
2782,326299.0,70040.0,1,2.0,57,15,2
2783,622110.0,180000.0,1,2.0,57,20,0
2784,541511.0,106100.0,1,2.0,57,10,3
2785,541710.0,57779.54,1,2.0,133,36,1
2786,5415.0,63690.0,1,2.0,54,21,0
2787,454111.0,120806.0,1,2.0,57,4,3
2788,541511.0,91200.0,-1,2.0,24,46,1
2789,483112.0,92000.0,1,2.0,57,9,3
2790,523120.0,115000.0,1,2.0,57,36,1
2791,51121.0,96140.0,1,2.0,26,51,1
2792,541690.0,61506.0,1,2.0,24,48,0
2793,334220.0,79498.0,1,2.0,26,4,1
2794,334119.0,115500.0,1,2.0,24,20,3
2795,624230.0,75030.0,1,2.0,67,4,2
2796,334413.0,84302.0,-1,2.0,126,4,3
2797,33441.0,125200.0,-1,2.0,24,4,3
2798,311514.0,67758.08,1,2.0,57,36,1
2799,611310.0,65000.0,1,2.0,75,6,1
2800,541211.0,105000.0,1,2.0,57,33,3
2801,481111.0,65458.0,1,2.0,57,46,0
2802,611310.0,48330.0,1,2.0,55,48,0
2803,611310.0,49481.0,1,2.0,57,1,0
2804,926140.0,92310.0,1,2.0,24,37,3
2805,523110.0,120000.0,1,2.0,57,8,3
2806,622110.0,160000.0,1,2.0,46,30,0
2807,524126.0,83907.0,1,2.0,57,37,3
2808,523110.0,129000.0,1,2.0,57,36,0
2809,611110.0,27010.0,-1,2.0,57,3,0
2810,221119.0,70000.0,1,2.0,26,15,1
2811,423610.0,95000.0,1,2.0,97,15,1
2812,541511.0,64085.0,1,2.0,57,4,1
2813,511210.0,80.0,1,1.0,66,4,1
2814,112210.0,36442.0,-1,2.0,35,29,1
2815,236115.0,11.71,-1,1.0,85,1,0
2816,54161.0,111259.0,1,2.0,24,29,3
2817,524114.0,95992.0,1,2.0,57,20,2
2818,334111.0,132080.0,1,2.0,35,46,3
2819,524114.0,86237.0,1,2.0,57,4,3
2820,334210.0,70000.0,1,2.0,57,48,3
2821,541511.0,77522.0,1,2.0,57,48,1
2822,51121.0,102300.0,1,2.0,26,51,1
2823,3344.0,85925.0,-1,2.0,57,4,2
2824,541511.0,105373.0,1,2.0,57,33,3
2825,518210.0,98883.2,1,2.0,57,10,3
2826,541710.0,102500.0,-1,2.0,24,4,1
2827,325620.0,60570.0,1,2.0,116,15,0
2828,541511.0,85570.0,1,2.0,57,15,2
2829,444110.0,87096.1,1,2.0,57,29,1
2830,541613.0,126000.0,1,2.0,10,20,3
2831,22111.0,100000.0,1,2.0,106,36,0
2832,611691.0,58300.0,1,2.0,116,4,1
2833,334.0,94432.0,1,2.0,57,4,1
2834,561320.0,50065.6,1,2.0,57,40,0
2835,453210.0,94162.0,1,2.0,57,20,1
2836,541511.0,124000.0,1,2.0,57,4,3
2837,523120.0,92500.0,1,2.0,57,36,1
2838,541511.0,107500.0,1,2.0,57,46,3
2839,517310.0,106018.0,-1,2.0,97,10,3
2840,561320.0,41.0,1,1.0,57,23,1
2841,541511.0,100713.6,1,2.0,57,4,2
2842,611110.0,36650.0,1,2.0,109,4,0
2843,812320.0,27206.0,1,2.0,116,8,2
2844,541511.0,72000.0,1,2.0,57,15,1
2845,622110.0,209400.0,1,2.0,89,30,0
2846,51121.0,115000.0,1,2.0,57,51,0
2847,524113.0,75000.0,1,2.0,57,23,0
2848,541512.0,88000.0,1,2.0,57,4,0
2849,44619.0,12.5,1,1.0,24,36,2
2850,236220.0,122000.0,1,2.0,59,4,1
2851,541330.0,74755.0,1,2.0,59,15,2
2852,541511.0,90667.0,1,2.0,57,20,0
2853,5415.0,104000.0,-1,2.0,57,46,1
2854,611110.0,44980.0,-1,2.0,69,46,0
2855,541519.0,95701.0,1,2.0,57,51,3
2856,713940.0,42517.0,1,2.0,136,36,2
2857,541511.0,80974.0,1,2.0,57,52,2
2858,541512.0,142900.0,1,2.0,45,4,3
2859,622110.0,42016.0,1,2.0,102,13,1
2860,541512.0,103834.0,1,2.0,57,33,3
2861,541511.0,80246.0,-1,2.0,57,37,2
2862,541511.0,89814.0,1,2.0,57,8,2
2863,523920.0,112000.0,1,2.0,18,36,2
2864,814110.0,26686.0,1,2.0,102,36,2
2865,52399.0,156957.0,1,2.0,66,4,3
2866,541710.0,118000.0,1,2.0,57,4,3
2867,334413.0,85051.2,1,2.0,57,4,1
2868,611310.0,34760.0,-1,2.0,66,40,1
2869,541612.0,62504.0,1,2.0,57,36,1
2870,541512.0,68890.0,1,2.0,57,4,1
2871,423490.0,120412.0,1,2.0,57,40,3
2872,541330.0,108534.0,1,2.0,57,4,3
2873,541512.0,160000.0,1,2.0,138,4,0
2874,541511.0,85529.6,1,2.0,26,36,1
2875,523120.0,114000.0,1,2.0,26,36,2
2876,541511.0,100000.0,-1,2.0,57,33,1
2877,211111.0,131500.0,1,2.0,24,5,3
2878,541511.0,80000.0,1,2.0,89,48,1
2879,541330.0,90480.0,1,2.0,62,4,1
2880,622110.0,150000.0,1,2.0,24,36,1
2881,561510.0,83400.0,1,2.0,57,15,3
2882,481111.0,48256.0,1,2.0,101,46,0
2883,524298.0,102000.0,1,2.0,57,33,2
2884,541511.0,85134.4,1,2.0,57,40,1
2885,541430.0,159307.0,1,2.0,133,46,3
2886,523110.0,150000.0,1,2.0,42,33,1
2887,622310.0,36.07,-1,1.0,116,21,0
2888,541330.0,90012.0,1,2.0,57,46,1
2889,23621.0,57000.0,1,2.0,93,15,0
2890,621498.0,50000.0,1,2.0,18,36,1
2891,622110.0,57388.0,1,2.0,57,37,0
2892,523930.0,115000.0,1,2.0,93,36,1
2893,611310.0,80000.0,1,2.0,113,23,2
2894,541330.0,68750.0,1,2.0,102,23,1
2895,523110.0,150000.0,1,2.0,126,36,2
2896,541511.0,108368.0,1,2.0,57,33,3
2897,621493.0,145600.0,1,2.0,117,33,0
2898,541330.0,52416.0,-1,2.0,24,46,0
2899,622110.0,58448.0,1,2.0,102,20,1
2900,31181.0,12.59,-1,1.0,85,4,2
2901,562111.0,104915.0,1,2.0,57,46,3
2902,333295.0,110136.0,1,2.0,89,24,1
2903,541519.0,102420.0,1,2.0,57,4,1
2904,33361.0,103168.0,1,2.0,24,36,1
2905,221121.0,89190.0,1,2.0,57,40,2
2906,623110.0,18200.0,-1,2.0,102,4,0
2907,5415.0,77000.0,1,2.0,57,51,1
2908,523930.0,98675.0,-1,2.0,87,21,1
2909,523110.0,125000.0,1,2.0,26,36,0
2910,221310.0,100000.0,1,2.0,57,33,2
2911,622110.0,128000.0,1,2.0,34,33,0
2912,33441.0,97200.0,-1,2.0,57,46,1
2913,541513.0,131720.0,1,2.0,57,36,3
2914,541511.0,78130.0,1,2.0,57,40,0
2915,522292.0,195744.0,1,2.0,57,8,3
2916,541511.0,79331.0,1,2.0,97,33,0
2917,722211.0,117541.0,1,2.0,85,9,2
2918,611310.0,73000.0,1,2.0,3,47,1
2919,541512.0,41995.0,1,2.0,57,10,0
2920,541310.0,70054.0,1,2.0,66,36,1
2921,541512.0,75000.0,1,2.0,112,6,1
2922,611310.0,57000.0,1,2.0,26,29,0
2923,541511.0,105373.0,1,2.0,57,33,3
2924,541511.0,79726.0,1,2.0,57,23,1
2925,334419.0,82306.0,1,2.0,116,4,3
2926,541511.0,115000.0,1,2.0,57,4,3
2927,522210.0,85000.0,1,2.0,57,36,1
2928,541519.0,112500.0,1,2.0,133,33,3
2929,622110.0,375000.0,1,2.0,93,18,2
2930,238210.0,74942.0,-1,2.0,35,33,2
2931,518112.0,135000.0,1,2.0,18,36,3
2932,541512.0,115500.0,1,2.0,57,4,2
2933,4931.0,38064.0,1,2.0,66,4,0
2934,454111.0,79535.0,1,2.0,57,51,2
2935,722110.0,19219.0,1,2.0,85,4,0
2936,621491.0,92602.08,1,2.0,5,24,3
2937,339911.0,41454.0,1,2.0,138,36,2
2938,334220.0,77834.0,1,2.0,57,4,1
2939,541511.0,76170.0,-1,2.0,57,36,1
2940,621210.0,31179.0,1,2.0,102,4,2
2941,611310.0,74505.6,1,2.0,116,14,0
2942,5239.0,160000.0,1,2.0,66,36,3
2943,622110.0,113505.6,1,2.0,57,20,3
2944,541511.0,90000.0,1,2.0,57,29,2
2945,333132.0,53250.0,-1,2.0,24,46,2
2946,541511.0,105373.0,-1,2.0,57,33,3
2947,541511.0,90314.0,1,2.0,116,4,2
2948,334220.0,94120.0,1,2.0,57,4,1
2949,611310.0,74000.0,1,2.0,114,37,1
2950,334413.0,76045.0,1,2.0,57,3,3
2951,325411.0,63220.0,1,2.0,26,20,0
2952,541330.0,72000.0,1,2.0,142,46,1
2953,454111.0,100693.0,-1,2.0,57,4,2
2954,42343.0,100000.0,1,2.0,57,5,1
2955,541512.0,99300.0,1,2.0,57,4,3
2956,523930.0,100200.0,1,2.0,118,24,2
2957,446110.0,107000.0,1,2.0,89,53,0
2958,541511.0,105373.0,1,2.0,57,33,3
2959,541511.0,72675.0,1,2.0,57,33,1
2960,622110.0,166400.0,1,2.0,57,40,0
2961,32541.0,91000.0,1,2.0,57,40,2
2962,522320.0,85000.0,1,2.0,57,33,1
2963,45211.0,79000.0,1,2.0,26,15,3
2964,511210.0,171101.0,1,2.0,138,4,1
2965,541511.0,119863.0,-1,2.0,57,48,1
2966,541511.0,73798.4,1,2.0,57,9,1
2967,541511.0,81827.0,1,2.0,57,46,1
2968,334413.0,85000.0,1,2.0,57,4,1
2969,541330.0,96179.2,1,2.0,57,23,3
2970,611310.0,55685.0,1,2.0,63,37,0
2971,2383.0,37856.0,1,2.0,116,4,0
2972,541519.0,72675.0,-1,2.0,57,33,1
2973,517212.0,93329.6,1,2.0,97,46,3
2974,5415.0,106000.0,1,2.0,57,4,3
2975,541519.0,99590.4,1,2.0,102,29,3
2976,522110.0,195499.0,1,2.0,57,36,3
2977,611110.0,88777.0,1,2.0,133,6,1
2978,45399.0,53227.0,1,2.0,57,9,1
2979,541613.0,157248.0,1,2.0,62,4,2
2980,611310.0,68000.0,1,2.0,24,4,0
2981,523110.0,175000.0,1,2.0,26,36,0
2982,541511.0,91520.0,-1,2.0,57,37,3
2983,611699.0,65000.0,1,2.0,3,29,2
2984,541310.0,78582.0,1,2.0,26,4,1
2985,624110.0,30000.0,-1,2.0,97,46,3
2986,423990.0,68682.0,1,2.0,126,4,1
2987,621111.0,165000.0,1,2.0,57,51,0
2988,6214.0,23.32,-1,1.0,116,20,0
2989,236115.0,79290.0,-1,2.0,61,36,3
2990,325411.0,47445.0,1,2.0,26,4,0
2991,333132.0,89710.0,1,2.0,57,4,2
2992,334119.0,143585.0,1,2.0,57,4,3
2993,621340.0,92352.0,1,2.0,102,33,3
2994,446110.0,62.0,1,1.0,115,42,0
2995,522292.0,132000.0,1,2.0,62,36,1
2996,611310.0,63000.0,1,2.0,46,53,0
2997,53131.0,14.86,-1,1.0,85,36,1
2998,541512.0,105373.0,-1,2.0,57,33,3
2999,541511.0,73819.2,1,2.0,57,10,1
3000,423690.0,83927.81,1,2.0,24,46,0
3001,33441.0,78479.0,1,2.0,57,46,1
3002,5313.0,75608.0,1,2.0,57,4,1
3003,621111.0,215000.0,1,2.0,57,15,0
3004,541511.0,76000.0,1,2.0,57,10,2
3005,524210.0,79997.0,1,2.0,26,15,1
3006,423940.0,50000.0,1,2.0,42,36,0
3007,333513.0,62005.0,1,2.0,138,40,3
3008,333993.0,68771.04,1,2.0,57,25,3
3009,33111.0,66498.0,1,2.0,36,29,0
3010,333415.0,73112.0,1,2.0,57,52,3
3011,334111.0,157643.0,1,2.0,57,4,3
3012,611310.0,61488.32,1,2.0,18,53,0
3013,541211.0,84302.0,1,2.0,26,46,3
3014,624310.0,36067.0,1,2.0,3,40,0
3015,561510.0,89336.0,1,2.0,66,36,2
3016,541511.0,76170.0,-1,2.0,57,23,2
3017,541511.0,129251.0,1,2.0,57,4,3
3018,541511.0,77522.0,-1,2.0,57,33,1
3019,541219.0,55000.0,1,2.0,116,36,0
3020,211111.0,188000.0,1,2.0,24,5,1
3021,541330.0,82451.0,1,2.0,57,33,2
3022,541512.0,120300.0,1,2.0,26,4,1
3023,238910.0,10.3,-1,1.0,85,3,0
3024,333111.0,70000.0,1,2.0,57,15,1
3025,524126.0,75000.0,-1,2.0,57,16,3
3026,237110.0,55099.0,-1,2.0,37,7,3
3027,541511.0,59259.2,-1,2.0,57,4,0
3028,721110.0,39811.0,-1,2.0,103,33,2
3029,5414.0,45926.0,1,2.0,126,4,1
3030,211111.0,142000.0,1,2.0,24,46,3
3031,541511.0,102773.0,1,2.0,57,40,3
3032,334413.0,115000.0,1,2.0,116,4,2
3033,611310.0,41517.0,-1,2.0,85,46,0
3034,541511.0,74006.4,1,2.0,57,48,1
3035,621111.0,125882.0,1,2.0,57,9,0
3036,52232.0,90660.0,1,2.0,57,4,1
3037,541511.0,125000.0,1,2.0,45,4,3
3038,541511.0,54000.0,-1,2.0,57,3,0
3039,51121.0,89300.0,1,2.0,27,51,3
3040,333991.0,69182.0,1,2.0,85,33,1
3041,48851.0,103813.0,1,2.0,116,4,1
3042,541614.0,140000.0,-1,2.0,57,6,3
3043,541519.0,76460.0,1,2.0,106,15,0
3044,541511.0,87422.0,1,2.0,26,40,2
3045,541511.0,55286.0,1,2.0,57,9,1
3046,541511.0,131518.0,1,2.0,42,4,2
3047,541511.0,78000.0,-1,2.0,57,33,1
3048,334413.0,74464.0,1,2.0,26,46,0
3049,51121.0,83654.0,1,2.0,57,4,0
3050,334.0,94515.0,1,2.0,112,4,2
3051,561599.0,152000.0,1,2.0,34,9,3
3052,611310.0,260000.0,1,2.0,57,25,2
3053,541511.0,168250.0,1,2.0,45,4,3
3054,335312.0,70885.0,1,2.0,57,46,0
3055,541511.0,123573.0,1,2.0,57,36,1
3056,56172.0,11.36,-1,1.0,18,20,1
3057,81331.0,81931.0,1,2.0,85,21,2
3058,522320.0,97261.0,1,2.0,57,33,1
3059,611310.0,170000.0,1,2.0,23,31,0
3060,541511.0,131518.0,-1,2.0,57,4,3
3061,5414.0,87277.0,1,2.0,116,33,3
3062,541330.0,54038.0,1,2.0,57,15,1
3063,334290.0,76000.0,1,2.0,57,20,1
3064,423690.0,85176.0,-1,2.0,85,15,3
3065,31181.0,32469.0,-1,2.0,57,36,3
3066,442110.0,152672.0,-1,2.0,42,40,3
3067,311812.0,27893.0,1,2.0,85,36,2
3068,541511.0,83658.0,-1,2.0,57,10,3
3069,541511.0,65000.0,1,2.0,57,46,1
3070,541511.0,96000.0,1,2.0,57,50,3
3071,524114.0,74000.0,1,2.0,57,18,0
3072,3344.0,92331.0,1,2.0,126,4,1
3073,2211.0,81000.0,1,2.0,24,37,3
3074,541511.0,70000.0,-1,2.0,57,10,1
3075,611310.0,47000.0,1,2.0,19,5,0
3076,237990.0,96377.0,1,2.0,126,15,1
3077,621511.0,60008.0,1,2.0,81,46,1
3078,541511.0,82867.0,-1,2.0,139,46,1
3079,524126.0,138720.0,1,2.0,61,42,1
3080,611310.0,57999.96,1,2.0,57,45,0
3081,335211.0,75000.0,1,2.0,57,17,2
3082,334413.0,102565.0,-1,2.0,57,3,3
3083,333411.0,78520.0,-1,2.0,57,15,2
3084,541511.0,82722.0,-1,2.0,57,40,2
3085,522110.0,101088.0,1,2.0,57,36,2
3086,541710.0,50000.0,1,2.0,63,3,0
3087,541330.0,75000.0,1,2.0,57,23,1
3088,493.0,42411.0,-1,2.0,85,4,2
3089,541511.0,103500.0,1,2.0,57,33,3
3090,541380.0,90626.0,1,2.0,85,20,3
3091,324191.0,85000.0,1,2.0,57,37,0
3092,311311.0,68400.0,1,2.0,27,19,3
3093,611310.0,165000.0,1,2.0,131,25,0
3094,541511.0,73900.0,1,2.0,57,46,1
3095,517212.0,89648.0,1,2.0,57,5,2
3096,541511.0,120000.0,1,2.0,57,23,1
3097,541511.0,105373.0,1,2.0,57,33,3
3098,541511.0,90000.0,1,2.0,57,33,1
3099,541511.0,106641.6,1,2.0,57,10,3
3100,3344.0,110032.0,1,2.0,57,4,3
3101,334310.0,105123.0,1,2.0,54,4,1
3102,523920.0,102500.0,1,2.0,57,36,1
3103,339999.0,63773.0,1,2.0,57,37,1
3104,541511.0,91187.0,-1,2.0,57,46,2
3105,54171.0,58058.0,1,2.0,85,25,1
3106,54151.0,115024.0,1,2.0,57,4,2
3107,541512.0,50315.0,1,2.0,26,46,0
3108,519190.0,90000.0,1,2.0,57,36,1
3109,814110.0,18283.0,1,2.0,35,36,0
3110,541511.0,73000.0,1,2.0,57,33,1
3111,56191.0,79830.0,1,2.0,24,40,0
3112,448110.0,22859.0,1,2.0,53,2,2
3113,523110.0,126000.0,1,2.0,57,36,3
3114,541511.0,101150.4,1,2.0,57,33,3
3115,541511.0,68349.0,-1,2.0,57,4,1
3116,541611.0,48963.0,1,2.0,87,7,0
3117,454111.0,125000.0,1,2.0,57,4,3
3118,54161.0,86380.0,1,2.0,57,40,1
3119,541211.0,120370.0,1,2.0,57,33,3
3120,115116.0,54475.0,-1,2.0,28,9,2
3121,621111.0,150000.0,1,2.0,24,40,1
3122,541511.0,113090.0,1,2.0,57,4,1
3123,722110.0,18304.0,-1,2.0,26,38,1
3124,541511.0,91333.0,1,2.0,57,15,3
3125,54151.0,114296.0,1,2.0,57,48,3
3126,334512.0,80392.0,1,2.0,57,46,1
3127,541511.0,76149.0,1,2.0,57,33,1
3128,332111.0,107598.0,-1,2.0,102,15,3
3129,611310.0,55620.0,1,2.0,18,10,1
3130,541519.0,117708.0,1,2.0,57,36,3
3131,541890.0,74160.0,-1,2.0,57,37,0
3132,51121.0,95410.0,1,2.0,57,51,3
3133,523110.0,160000.0,1,2.0,57,36,3
3134,541511.0,94266.0,1,2.0,67,6,3
3135,611310.0,85000.0,1,2.0,62,46,0
3136,236220.0,13.0,-1,1.0,85,3,0
3137,541511.0,88858.0,1,2.0,57,4,0
3138,541519.0,105000.0,1,2.0,136,4,1
3139,561320.0,50.0,1,1.0,57,23,1
3140,81112.0,29.73,1,1.0,59,39,2
3141,336413.0,85008.0,1,2.0,26,36,1
3142,541611.0,92000.0,1,2.0,116,10,2
3143,541690.0,68453.0,1,2.0,46,21,1
3144,423840.0,65000.0,1,2.0,59,46,1
3145,7221.0,36338.0,1,2.0,26,40,2
3146,423510.0,69500.0,1,2.0,85,46,3
3147,541512.0,112283.0,1,2.0,57,33,0
3148,541511.0,87422.0,1,2.0,57,40,3
3149,541511.0,99000.0,1,2.0,57,9,3
3150,622110.0,240000.0,1,2.0,57,46,1
3151,541511.0,103000.0,1,2.0,57,40,3
3152,611310.0,175000.0,1,2.0,97,3,1
3153,812199.0,64002.0,-1,2.0,116,3,1
3154,541519.0,85000.0,-1,2.0,57,33,1
3155,32551.0,65000.0,1,2.0,142,41,3
3156,541519.0,98405.0,1,2.0,57,48,2
3157,523120.0,117800.0,1,2.0,57,36,3
3158,523110.0,105373.0,1,2.0,57,36,3
3159,51121.0,89360.0,1,2.0,57,51,3
3160,541219.0,79102.0,1,2.0,57,33,2
3161,541512.0,95805.0,1,2.0,57,37,3
3162,8111.0,21.63,-1,1.0,131,9,3
3163,813211.0,15.32,-1,1.0,85,4,1
3164,541512.0,115000.0,1,2.0,143,4,0
3165,23821.0,109345.6,1,2.0,116,4,3
3166,541219.0,96866.0,1,2.0,67,6,2
3167,334111.0,107304.0,1,2.0,57,4,1
3168,339911.0,53581.0,1,2.0,116,48,3
3169,611310.0,58000.0,1,2.0,133,29,1
3170,541219.0,37440.0,-1,2.0,46,25,0
3171,333512.0,160000.0,1,2.0,57,23,1
3172,334220.0,92232.0,1,2.0,57,4,2
3173,115210.0,40220.0,-1,2.0,106,46,0
